state_fips,county_fips,tract_fips,ckd_pct,ckd_lci,ckd_uci,total_pop
48,48121,48121021305,2.7,2.5,3.0,3642
48,48259,48259970500,3.2,2.9,3.4,5560
53,53053,53053060903,3.2,3.0,3.5,3043
53,53011,53011041700,2.5,2.4,2.7,3919
48,48469,48469000400,3.3,3.1,3.6,1689
53,53033,53033011401,2.0,1.9,2.1,4027
48,48113,48113013009,2.3,2.2,2.5,4824
51,51013,51013101000,1.9,1.7,2.0,3078
53,53041,53041970300,3.9,3.6,4.3,4973
51,51059,51059490501,1.5,1.4,1.6,3281
48,48143,48143950300,3.6,3.3,3.8,6193
48,48209,48209010910,1.9,1.8,2.0,7943
48,48439,48439102301,3.0,2.8,3.2,3176
54,54063,54063950100,3.8,3.7,4.0,3117
48,48375,48375011900,3.4,3.2,3.6,3205
48,48113,48113014206,1.2,1.1,1.2,3877
48,48481,48481740900,3.2,2.9,3.5,7217
53,53009,53009000800,3.2,2.9,3.5,4181
51,51153,51153901211,2.5,2.3,2.6,4376
53,53061,53061051702,2.9,2.7,3.1,4707
53,53033,53033020900,2.6,2.5,2.8,3240
51,51059,51059421102,2.2,2.1,2.4,3296
51,51059,51059415700,2.4,2.2,2.5,3821
48,48341,48341950300,2.8,2.6,3.0,7739
51,51107,51107610202,1.9,1.8,2.1,4276
48,48141,48141001203,4.9,4.5,5.4,968
48,48355,48355002002,3.8,3.6,4.1,4012
53,53061,53061042006,1.9,1.7,2.0,4544
48,48367,48367140705,2.7,2.5,2.9,7148
51,51161,51161030701,2.8,2.6,3.0,6715
48,48355,48355003306,3.4,3.2,3.7,3978
48,48347,48347951000,2.8,2.7,3.0,4674
49,49049,49049000904,2.6,2.4,2.8,3075
49,49049,49049010304,1.5,1.4,1.6,6590
48,48121,48121021736,1.1,1.1,1.2,2017
48,48187,48187210606,2.9,2.8,3.1,3179
48,48487,48487950700,4.2,4.0,4.4,2737
48,48085,48085031711,1.8,1.7,2.0,3066
48,48113,48113008603,5.0,4.7,5.3,1237
48,48201,48201250401,1.9,1.8,2.0,12134
54,54061,54061010102,1.5,1.3,1.8,5686
49,49035,49035113014,2.0,1.8,2.1,3930
48,48113,48113014001,2.6,2.4,2.8,3705
48,48113,48113004300,2.6,2.4,2.7,2375
48,48491,48491020315,1.4,1.3,1.5,3686
51,51177,51177020202,2.6,2.5,2.8,4981
48,48231,48231960700,3.4,3.2,3.6,5666
53,53061,53061052208,2.8,2.6,3.1,4096
48,48201,48201222900,3.6,3.4,3.8,7848
48,48491,48491020510,1.8,1.7,1.9,9220
48,48303,48303010600,4.0,3.7,4.2,6058
48,48201,48201322600,3.0,2.8,3.2,5329
53,53007,53007960500,3.0,2.9,3.2,6831
48,48491,48491020805,1.9,1.8,2.0,6534
48,48453,48453001822,2.4,2.3,2.5,6573
48,48453,48453002426,1.7,1.6,1.8,7490
51,51760,51760060900,4.1,3.9,4.3,1311
48,48127,48127950400,5.3,5.0,5.6,2281
51,51103,51103030300,4.3,4.1,4.6,3793
53,53067,53067012420,2.4,2.2,2.6,4021
49,49035,49035112818,1.6,1.5,1.7,3840
51,51085,51085321403,2.3,2.2,2.5,2862
48,48179,48179950800,4.5,4.2,4.7,1659
53,53053,53053063000,2.8,2.7,3.0,2956
48,48157,48157670901,2.0,1.9,2.2,10214
48,48441,48441010600,3.1,2.9,3.4,3694
48,48361,48361022200,2.6,2.4,2.8,3441
48,48453,48453001820,2.5,2.3,2.6,7812
49,49057,49057200900,3.2,3.0,3.3,4319
53,53005,53005011503,2.6,2.4,2.8,9380
54,54011,54011001800,4.5,4.2,4.9,3856
53,53033,53033008700,2.2,2.1,2.3,3843
48,48405,48405950200,5.2,4.9,5.7,2732
48,48321,48321730600,3.7,3.5,3.9,5749
48,48141,48141004002,4.2,3.9,4.5,8382
49,49021,49021110400,2.2,2.1,2.4,4657
54,54041,54041967500,3.3,3.1,3.6,3143
48,48141,48141010328,2.2,2.1,2.4,3825
48,48491,48491020325,2.5,2.4,2.6,2944
54,54035,54035963600,3.7,3.4,4.0,4664
54,54069,54069001300,3.2,3.0,3.5,1405
53,53011,53011041105,2.3,2.2,2.5,5206
48,48201,48201520500,3.4,3.2,3.6,7869
48,48409,48409010700,2.4,2.3,2.5,3663
50,50027,50027965900,2.9,2.8,3.0,3320
50,50007,50007001000,2.4,2.2,2.6,2371
48,48361,48361022400,2.6,2.4,2.7,4834
53,53033,53033001900,1.9,1.8,2.0,4157
48,48113,48113014131,1.5,1.4,1.6,3811
51,51153,51153901409,1.5,1.4,1.5,6135
51,51570,51570830500,2.9,2.7,3.1,3961
53,53035,53035091400,2.7,2.5,2.8,3093
53,53061,53061041809,2.5,2.3,2.7,5007
48,48183,48183000502,2.7,2.6,2.9,4420
50,50015,50015953300,2.8,2.6,3.1,2954
49,49049,49049003002,2.7,2.5,2.9,2256
51,51810,51810043800,2.6,2.4,2.9,3714
53,53033,53033025006,2.0,1.9,2.1,5088
51,51085,51085320803,1.9,1.8,2.1,5281
48,48085,48085031900,2.0,1.9,2.1,4397
48,48201,48201452500,3.0,2.8,3.1,7794
48,48201,48201450900,2.5,2.4,2.7,2434
48,48113,48113001203,2.0,1.9,2.2,1477
51,51510,51510200303,2.9,2.7,3.1,4720
48,48491,48491020112,2.7,2.5,2.9,2847
48,48201,48201314300,2.4,2.3,2.6,3962
48,48453,48453001765,1.7,1.6,1.8,12976
51,51059,51059491202,1.3,1.2,1.4,1549
48,48341,48341950200,2.7,2.6,2.8,6671
49,49035,49035110103,2.6,2.4,2.7,3620
48,48215,48215021403,3.8,3.5,4.1,4560
53,53053,53053073125,2.1,2.0,2.1,9584
54,54011,54011010700,3.2,3.0,3.3,7457
48,48369,48369950300,3.2,3.1,3.4,5301
53,53033,53033029504,2.9,2.7,3.2,5292
48,48113,48113009103,4.0,3.7,4.2,3543
49,49057,49057210703,2.3,2.1,2.4,2577
51,51093,51093280300,3.0,2.9,3.2,5490
48,48453,48453000203,1.3,1.2,1.4,1546
51,51001,51001090800,4.4,4.3,4.6,3336
50,50017,50017959101,2.6,2.4,2.7,2111
53,53001,53001950500,3.0,2.8,3.2,4753
48,48167,48167724700,4.9,4.6,5.3,1916
51,51059,51059421101,1.7,1.6,1.8,5683
48,48139,48139060212,1.9,1.8,2.1,4092
48,48085,48085031634,2.2,2.0,2.3,2973
53,53033,53033010300,2.5,2.4,2.7,5940
48,48439,48439113001,2.2,2.1,2.3,3797
48,48429,48429950500,3.6,3.4,3.8,3139
51,51059,51059491601,1.6,1.5,1.7,4942
51,51760,51760041000,1.4,1.3,1.5,2625
53,53033,53033032313,1.4,1.3,1.5,5576
48,48113,48113016411,2.1,2.0,2.2,8935
51,51059,51059480901,2.2,2.1,2.4,6641
48,48121,48121020202,2.5,2.4,2.6,9228
53,53063,53063003100,2.5,2.4,2.6,4954
53,53033,53033029502,2.3,2.2,2.5,6780
48,48245,48245011304,2.4,2.3,2.5,6390
49,49045,49045130600,2.7,2.6,2.9,2477
51,51660,51660000205,2.0,1.8,2.1,5087
48,48375,48375013000,5.2,4.8,5.6,1695
51,51153,51153900100,2.1,2.0,2.3,3107
53,53009,53009000200,2.3,2.2,2.4,1783
50,50021,50021963000,2.8,2.6,3.1,4371
51,51710,51710003800,0.8,0.7,0.9,22065
48,48309,48309002504,2.8,2.6,3.1,3437
48,48157,48157672500,2.6,2.5,2.7,7458
53,53047,53047940200,4.1,3.9,4.3,3129
48,48355,48355003700,3.1,2.9,3.3,3375
49,49035,49035113537,2.7,2.5,2.9,3582
53,53053,53053072407,2.8,2.6,3.1,4790
48,48479,48479001003,3.6,3.3,3.9,2530
48,48201,48201333600,3.3,3.1,3.6,3156
48,48099,48099010804,2.6,2.5,2.7,4226
48,48201,48201212500,6.0,5.4,6.6,3610
48,48113,48113015600,3.6,3.3,3.8,5129
49,49005,49005000402,2.4,2.3,2.6,3118
51,51107,51107611204,2.2,2.0,2.3,5503
51,51077,51077060202,4.0,3.8,4.2,3158
48,48439,48439113921,1.5,1.4,1.6,20235
51,51700,51700030400,4.7,4.4,5.1,3764
48,48113,48113018600,3.4,3.2,3.8,3531
51,51700,51700032005,2.7,2.5,2.9,2731
51,51187,51187020200,2.7,2.5,2.8,2766
48,48439,48439114102,2.3,2.2,2.5,8097
48,48319,48319950200,3.4,3.2,3.6,1848
53,53029,53029970200,1.1,1.0,1.2,1633
54,54049,54049021600,3.6,3.5,3.8,4482
51,51059,51059470100,2.4,2.2,2.6,2732
48,48499,48499950601,3.5,3.3,3.7,4150
48,48439,48439111525,2.8,2.6,2.9,6428
54,54039,54039012200,4.4,4.2,4.6,5325
53,53053,53053072907,1.3,1.3,1.4,4679
51,51177,51177020305,2.2,2.1,2.3,3266
48,48135,48135000800,2.9,2.7,3.1,3528
48,48113,48113019027,2.3,2.2,2.4,4950
53,53061,53061052209,2.3,2.2,2.5,5029
51,51065,51065020101,2.3,2.2,2.4,5571
53,53053,53053073116,2.5,2.3,2.7,3352
48,48221,48221160205,3.4,3.1,3.7,6658
48,48141,48141010319,4.6,4.3,5.0,641
48,48113,48113014115,2.8,2.6,2.9,6571
53,53063,53063004100,2.9,2.8,3.1,2098
49,49005,49005000201,2.4,2.3,2.6,3228
48,48491,48491020505,2.1,2.0,2.3,2775
48,48191,48191950500,4.9,4.6,5.1,3353
48,48439,48439102302,2.9,2.7,3.1,5551
48,48215,48215020903,2.8,2.6,3.0,4852
48,48347,48347950302,3.1,3.0,3.3,7509
48,48231,48231960200,3.2,3.0,3.4,2352
51,51053,51053840600,3.0,2.9,3.1,6839
49,49039,49039972200,2.8,2.7,2.9,3770
49,49035,49035101102,2.3,2.2,2.5,3422
48,48201,48201533300,5.1,4.7,5.5,5880
51,51013,51013102002,1.4,1.4,1.5,1334
51,51029,51029930202,3.5,3.4,3.6,4455
51,51075,51075400400,2.6,2.5,2.8,5556
54,54029,54029020600,3.8,3.5,4.2,4257
49,49053,49053271702,2.4,2.3,2.6,5483
51,51013,51013102702,1.5,1.4,1.6,1764
53,53033,53033028600,3.0,2.8,3.2,6214
48,48113,48113018127,2.7,2.6,2.9,3179
48,48187,48187210902,3.3,3.0,3.5,3595
48,48201,48201530800,4.0,3.7,4.3,3849
48,48201,48201554102,2.1,1.9,2.2,9399
48,48203,48203020606,2.8,2.6,2.9,4734
48,48113,48113015204,2.9,2.7,3.1,7438
48,48201,48201420700,2.6,2.4,2.8,3139
49,49001,49001100100,3.0,2.8,3.2,3818
48,48113,48113018121,2.5,2.4,2.6,5294
48,48479,48479001717,3.5,3.2,3.7,3714
53,53073,53073000300,2.4,2.3,2.6,7430
53,53045,53045961000,3.3,3.1,3.6,4852
48,48201,48201251600,2.3,2.1,2.5,5750
49,49019,49019000200,2.8,2.6,3.0,4392
51,51059,51059452301,2.5,2.3,2.6,3659
51,51059,51059432500,2.1,1.9,2.2,5417
49,49035,49035115209,1.7,1.6,1.7,6110
53,53057,53057951000,2.9,2.7,3.0,2821
53,53061,53061051300,2.0,1.9,2.1,7157
48,48201,48201324100,3.1,2.9,3.4,5540
51,51153,51153901234,2.2,2.1,2.4,2774
48,48113,48113014132,1.7,1.7,1.8,2169
53,53063,53063010305,2.4,2.3,2.6,5979
51,51009,51009010200,3.2,3.0,3.4,7238
48,48255,48255970300,2.9,2.8,3.1,7281
48,48351,48351950300,4.8,4.6,4.9,2690
54,54003,54003971102,2.8,2.7,3.0,8554
51,51683,51683910302,2.3,2.2,2.5,5598
48,48201,48201450500,2.8,2.6,3.0,2941
51,51099,51099040300,2.3,2.1,2.4,7589
51,51730,51730810300,4.1,3.8,4.4,2613
51,51650,51650010701,3.4,3.2,3.6,3634
51,51167,51167030500,3.5,3.2,3.8,2115
48,48201,48201411000,1.8,1.7,1.9,4162
48,48201,48201350300,2.8,2.7,3.0,5904
49,49049,49049003103,2.5,2.3,2.7,2734
53,53053,53053071209,2.2,2.1,2.4,4205
48,48201,48201552400,2.6,2.5,2.8,6599
49,49035,49035112813,2.1,1.9,2.3,5449
48,48453,48453002431,2.2,2.0,2.3,7110
48,48439,48439101202,3.0,2.9,3.2,4769
48,48157,48157674700,2.0,2.0,2.1,11165
51,51087,51087200414,1.8,1.7,1.9,5815
51,51059,51059481202,2.2,2.1,2.3,6438
51,51760,51760040300,1.4,1.2,1.5,4101
48,48375,48375010100,3.3,3.0,3.5,1949
48,48215,48215022501,3.7,3.5,4.0,6635
51,51810,51810044808,2.1,2.0,2.2,3986
53,53033,53033020401,2.2,2.1,2.4,3426
51,51195,51195931500,3.8,3.6,4.1,5062
51,51550,51550021101,2.3,2.1,2.5,5079
48,48201,48201541002,1.7,1.6,1.8,7924
53,53067,53067010400,2.5,2.3,2.7,3513
48,48201,48201522100,3.3,3.0,3.5,7445
48,48201,48201210600,3.0,2.8,3.2,5497
48,48245,48245010902,2.9,2.7,3.1,4592
53,53003,53003960500,3.5,3.2,3.8,3424
53,53033,53033007100,1.4,1.4,1.5,3055
48,48141,48141003501,4.2,3.8,4.5,2939
53,53039,53039950300,2.9,2.7,3.1,7769
48,48157,48157674400,1.8,1.6,1.9,10074
53,53033,53033026100,3.1,2.9,3.2,6712
48,48113,48113016703,2.9,2.7,3.1,9729
51,51600,51600300200,2.3,2.1,2.5,4775
48,48439,48439113618,2.5,2.4,2.7,5600
53,53067,53067012720,2.6,2.5,2.8,6400
48,48201,48201533702,3.6,3.4,3.8,3498
48,48439,48439114003,2.1,1.9,2.2,7560
48,48439,48439113216,2.5,2.4,2.7,5299
51,51810,51810041002,2.9,2.7,3.1,2043
49,49049,49049003204,2.4,2.3,2.6,2734
53,53033,53033005802,1.9,1.8,2.0,5059
49,49005,49005980100,1.7,1.6,1.8,105
48,48277,48277000401,3.8,3.5,4.2,3368
51,51680,51680001900,4.1,3.9,4.2,5341
51,51089,51089011100,4.3,4.0,4.7,2696
51,51600,51600300400,2.3,2.1,2.5,3715
48,48201,48201430800,2.3,2.1,2.4,4348
48,48439,48439111010,3.3,3.1,3.6,2841
49,49011,49011125304,2.2,2.0,2.3,4901
53,53033,53033025804,2.6,2.4,2.7,3714
53,53053,53053072311,2.9,2.7,3.1,4231
48,48201,48201312700,3.0,2.8,3.3,1955
53,53027,53027001400,3.3,3.1,3.5,2096
51,51173,51173030301,3.6,3.3,3.9,3165
53,53053,53053062801,2.8,2.7,2.9,6130
49,49049,49049000802,2.5,2.4,2.7,5167
48,48201,48201254200,3.1,2.9,3.3,3052
48,48339,48339693101,3.2,3.0,3.4,6175
48,48231,48231961700,3.6,3.4,3.9,2653
49,49035,49035112301,2.7,2.5,2.9,3823
51,51800,51800075801,3.2,3.1,3.3,3098
48,48265,48265960700,3.7,3.4,4.1,4849
48,48113,48113019019,2.8,2.7,3.0,6608
48,48479,48479001601,3.1,2.9,3.4,4025
48,48141,48141004307,3.1,2.9,3.3,5548
48,48141,48141000401,3.3,3.1,3.5,6253
53,53077,53077001601,3.5,3.2,3.8,2413
51,51171,51171040700,3.3,3.1,3.5,4264
53,53033,53033022901,2.3,2.1,2.5,2924
53,53033,53033031605,2.2,2.0,2.3,3589
48,48215,48215021202,3.5,3.2,3.9,5051
48,48401,48401950100,3.1,3.0,3.3,5779
48,48157,48157670500,2.6,2.4,2.8,4102
53,53041,53041971500,3.2,3.0,3.3,7092
51,51041,51041100507,2.3,2.2,2.5,5834
48,48113,48113016302,3.6,3.4,3.8,2031
49,49035,49035114100,1.9,1.8,2.0,2389
48,48201,48201334001,2.6,2.5,2.7,3178
53,53061,53061052004,2.3,2.2,2.6,5746
53,53063,53063000600,2.7,2.5,2.9,3014
53,53025,53025010901,3.1,2.9,3.3,1306
53,53033,53033009900,1.8,1.7,1.8,4787
48,48439,48439111308,3.2,3.0,3.4,1596
53,53061,53061041703,2.0,1.9,2.2,5039
54,54065,54065970900,4.1,3.9,4.4,2562
48,48113,48113000601,1.9,1.8,2.0,5987
48,48113,48113019205,2.7,2.5,2.9,3257
48,48303,48303010301,2.6,2.4,2.7,3499
49,49029,49029970100,2.2,2.1,2.4,8042
48,48453,48453001779,2.9,2.7,3.1,5715
51,51133,51133020300,3.9,3.8,4.1,5292
48,48085,48085031656,1.6,1.5,1.6,2535
48,48189,48189950500,3.4,3.2,3.6,3270
51,51710,51710004200,7.0,6.4,7.6,1744
49,49049,49049000603,2.3,2.2,2.5,3976
48,48113,48113017807,2.3,2.1,2.4,5720
48,48121,48121021716,2.2,2.1,2.4,5333
48,48381,48381021200,3.0,2.8,3.3,5208
53,53033,53033000500,2.6,2.4,2.9,3165
53,53033,53033031000,1.9,1.8,2.1,3347
51,51183,51183870300,4.0,3.8,4.3,2861
48,48439,48439113907,2.0,1.9,2.2,6340
48,48201,48201412400,2.0,1.9,2.1,4541
48,48339,48339692300,2.5,2.4,2.7,15803
50,50011,50011010400,2.3,2.2,2.4,3213
48,48179,48179950300,3.1,2.9,3.4,4325
48,48213,48213951300,3.8,3.5,4.2,5865
48,48245,48245000308,2.8,2.6,3.0,6368
48,48113,48113011702,3.2,3.1,3.4,5366
48,48141,48141010600,1.3,1.2,1.3,6146
51,51710,51710006604,2.8,2.6,3.0,1892
51,51059,51059451300,2.2,2.0,2.3,2397
51,51105,51105950600,3.8,3.6,4.1,4180
51,51023,51023040302,2.7,2.6,2.9,7567
54,54029,54029021300,4.1,3.8,4.4,3376
48,48113,48113018133,2.4,2.2,2.6,3457
48,48201,48201342300,2.5,2.4,2.7,6442
51,51013,51013103402,1.5,1.4,1.6,5231
48,48167,48167721800,4.1,3.8,4.5,4540
49,49049,49049002204,1.9,1.8,2.1,3688
48,48141,48141001800,7.0,6.4,7.6,1369
51,51087,51087200130,1.9,1.8,2.1,7140
53,53077,53077000902,2.9,2.7,3.2,3805
48,48439,48439111543,2.4,2.3,2.6,7182
54,54039,54039010702,3.0,2.8,3.2,4713
48,48439,48439113510,2.2,2.1,2.4,4232
51,51153,51153900901,2.6,2.5,2.7,5631
53,53053,53053071506,2.8,2.6,2.9,5314
48,48227,48227950801,3.4,3.2,3.6,4183
48,48335,48335950200,2.8,2.6,3.0,7333
53,53033,53033028902,2.9,2.7,3.1,6495
48,48439,48439105406,2.4,2.2,2.5,5025
48,48201,48201542200,1.9,1.8,2.0,16532
48,48439,48439113408,3.0,2.8,3.2,5424
53,53053,53053071206,2.3,2.1,2.4,6589
53,53061,53061053604,2.4,2.3,2.5,4120
48,48201,48201251902,2.4,2.3,2.5,4778
48,48141,48141010345,2.5,2.3,2.7,6959
53,53053,53053073121,2.0,1.9,2.1,4708
53,53033,53033024200,2.6,2.4,2.8,2953
48,48141,48141001114,3.1,2.9,3.4,4988
48,48113,48113019043,2.3,2.2,2.4,7728
53,53031,53031950400,3.2,3.1,3.4,3944
53,53075,53075000400,2.6,2.4,2.8,3738
48,48113,48113014601,3.7,3.4,4.0,2595
48,48157,48157670101,3.1,3.0,3.3,6801
53,53033,53033030310,2.1,2.0,2.2,5551
48,48201,48201221700,3.1,2.9,3.2,8245
53,53053,53053061001,3.0,2.8,3.2,3791
51,51061,51061930205,2.9,2.8,3.1,1678
48,48167,48167720503,1.6,1.5,1.7,14007
48,48245,48245002000,4.6,4.3,4.9,2452
51,51059,51059416300,2.7,2.5,2.9,2005
51,51760,51760020700,4.5,4.1,4.9,1155
48,48499,48499950200,3.6,3.3,3.9,3154
51,51143,51143011300,3.0,2.8,3.3,6182
53,53059,53059950100,3.1,2.9,3.4,98
48,48245,48245006700,3.7,3.6,3.9,2942
48,48167,48167725200,4.5,4.3,4.7,1661
48,48361,48361020700,3.5,3.2,3.7,4866
54,54039,54039001300,3.2,3.1,3.4,2532
48,48281,48281950302,2.9,2.7,3.1,3200
48,48439,48439110704,3.7,3.4,4.0,4535
48,48201,48201211100,4.8,4.5,5.1,6004
51,51041,51041100208,2.8,2.6,3.0,2584
48,48119,48119950100,3.2,3.1,3.4,2973
50,50025,50025968100,2.7,2.6,2.9,1357
48,48215,48215020723,5.3,4.9,5.9,5633
53,53063,53063014100,2.4,2.2,2.5,5507
51,51117,51117930800,4.6,4.4,4.9,3857
53,53067,53067010800,2.6,2.4,2.8,6309
48,48441,48441012000,2.9,2.7,3.2,1921
48,48201,48201233001,2.7,2.6,2.8,3133
48,48201,48201233500,3.4,3.2,3.6,7796
53,53033,53033011002,3.3,3.1,3.5,4479
48,48309,48309003200,3.3,3.1,3.5,4514
48,48201,48201211600,3.7,3.5,4.0,2811
49,49015,49015976200,2.7,2.6,2.9,4185
48,48185,48185180200,3.9,3.7,4.2,6660
51,51740,51740213200,3.1,2.9,3.4,2070
48,48241,48241950100,4.0,3.8,4.2,6030
51,51810,51810046011,3.0,2.8,3.3,1515
48,48309,48309003707,2.7,2.5,2.9,8635
48,48251,48251130601,2.9,2.7,3.0,6874
48,48355,48355002001,3.6,3.4,3.8,4311
48,48167,48167722002,3.4,3.2,3.6,3377
53,53011,53011040302,2.1,2.0,2.3,6256
48,48423,48423000600,3.0,2.8,3.1,2061
51,51179,51179010213,1.7,1.6,1.8,2581
51,51810,51810045603,1.8,1.8,1.9,1689
53,53053,53053072107,2.8,2.6,3.0,4197
48,48457,48457950300,4.4,4.0,4.8,2522
48,48201,48201551100,2.6,2.5,2.8,9497
48,48329,48329000303,2.6,2.4,2.8,4258
51,51041,51041100405,3.1,2.9,3.2,2352
48,48215,48215024114,3.7,3.4,4.0,8814
54,54055,54055001200,3.7,3.4,4.0,3739
48,48201,48201413000,1.9,1.8,2.0,3460
48,48161,48161000300,4.0,3.7,4.2,1212
49,49057,49057210402,1.8,1.7,2.0,6740
53,53033,53033022202,1.9,1.8,2.0,7073
51,51059,51059480202,1.1,1.1,1.2,2971
50,50023,50023955500,2.2,2.0,2.3,6898
48,48147,48147950401,2.9,2.7,3.0,4510
48,48113,48113018140,2.2,2.1,2.4,5377
51,51740,51740211900,4.0,3.7,4.4,1688
48,48439,48439121611,2.5,2.3,2.6,4580
51,51013,51013101100,1.7,1.6,1.8,5159
53,53011,53011041600,3.2,3.0,3.5,3603
51,51089,51089010602,3.7,3.4,3.9,4025
48,48441,48441010100,2.0,1.9,2.2,6165
53,53073,53073000502,2.2,2.0,2.3,2668
53,53053,53053940009,2.5,2.3,2.6,2845
48,48201,48201320900,3.1,2.9,3.3,7394
48,48201,48201453401,3.0,2.8,3.1,3125
51,51510,51510200407,3.0,2.8,3.2,3948
48,48201,48201240802,2.8,2.7,2.9,3912
51,51157,51157950200,2.9,2.8,3.1,4681
53,53011,53011040803,2.4,2.3,2.6,5035
51,51153,51153900600,2.6,2.5,2.8,7386
53,53033,53033027100,3.0,2.8,3.2,3431
48,48309,48309004102,2.8,2.6,2.9,5106
48,48207,48207950400,4.8,4.5,5.0,1926
51,51550,51550020003,2.7,2.5,2.9,5634
51,51107,51107611010,5.0,4.4,5.6,1617
48,48215,48215022900,4.7,4.4,5.1,4479
51,51059,51059421103,1.8,1.7,1.9,5261
53,53033,53033020800,2.8,2.6,3.0,4309
53,53063,53063011600,2.8,2.7,3.0,1786
49,49011,49011126105,1.7,1.5,1.8,6834
48,48157,48157673101,1.7,1.6,1.8,33201
53,53033,53033032702,1.9,1.8,2.1,6545
48,48201,48201440100,2.7,2.6,2.8,6751
53,53061,53061051701,3.0,2.8,3.1,5597
51,51770,51770000100,4.6,4.3,5.0,3794
48,48485,48485012300,2.2,2.0,2.3,7312
48,48251,48251130208,2.6,2.4,2.8,5539
48,48231,48231961200,3.2,2.9,3.5,4680
53,53005,53005010703,3.2,2.9,3.4,2803
54,54039,54039012900,3.2,3.0,3.4,1399
48,48141,48141010214,2.2,2.1,2.3,6440
48,48141,48141004320,3.1,2.8,3.3,3431
51,51161,51161030201,2.6,2.5,2.8,4533
48,48113,48113013718,2.5,2.4,2.7,4650
48,48141,48141001113,2.9,2.8,3.1,7040
48,48097,48097000700,3.1,2.9,3.3,6531
48,48135,48135002200,3.2,3.0,3.4,3117
48,48245,48245000309,2.8,2.6,3.0,2501
48,48449,48449950800,3.1,2.9,3.3,4701
48,48485,48485011600,3.9,3.6,4.2,4401
48,48427,48427950101,4.3,4.1,4.5,1268
53,53033,53033021803,2.3,2.2,2.5,4348
49,49049,49049001402,1.5,1.4,1.6,6590
48,48375,48375015000,3.5,3.3,3.7,6964
49,49053,49053271400,3.8,3.4,4.3,3815
49,49035,49035100600,3.6,3.4,3.8,6556
48,48439,48439110703,2.9,2.8,3.1,4726
48,48201,48201510600,1.3,1.2,1.4,4763
48,48245,48245000102,2.9,2.8,3.1,2014
51,51165,51165010800,3.1,2.9,3.3,6397
53,53035,53035080700,3.2,3.0,3.5,3236
48,48113,48113019900,2.8,2.6,3.0,4269
48,48245,48245011800,5.3,4.9,5.8,1863
50,50009,50009950200,3.4,3.1,3.7,1222
48,48201,48201410100,2.2,2.1,2.3,3793
48,48085,48085030521,1.3,1.3,1.4,3190
48,48453,48453001781,2.6,2.4,2.9,2251
53,53075,53075000100,1.5,1.3,1.7,6520
51,51069,51069050803,2.1,2.0,2.2,6921
49,49035,49035113533,2.2,2.1,2.3,4787
53,53035,53035092801,2.5,2.3,2.6,4311
53,53033,53033028000,2.9,2.8,3.0,3366
51,51183,51183870100,4.1,3.9,4.2,2697
51,51073,51073100201,2.7,2.5,2.9,5809
54,54049,54049020500,4.0,3.7,4.2,1981
48,48201,48201451300,2.5,2.3,2.6,6881
48,48085,48085032010,2.1,2.0,2.2,4727
48,48469,48469001504,3.0,2.8,3.2,6704
51,51810,51810046216,1.8,1.7,1.9,5939
51,51059,51059482601,1.7,1.6,1.8,7229
53,53033,53033004100,2.1,2.0,2.3,7789
53,53033,53033032102,2.5,2.3,2.7,4546
48,48201,48201454000,2.7,2.6,2.8,5041
48,48485,48485011000,4.0,3.8,4.3,2480
48,48141,48141002202,4.7,4.3,5.1,4712
48,48201,48201421402,3.1,2.8,3.4,3440
48,48309,48309000900,3.9,3.7,4.0,4994
53,53061,53061052705,2.0,1.9,2.1,7206
48,48491,48491021403,2.4,2.3,2.6,3284
53,53005,53005011200,3.3,3.1,3.6,8552
53,53033,53033029303,2.4,2.3,2.6,7517
53,53053,53053070309,2.1,2.0,2.3,5601
48,48439,48439113109,2.3,2.2,2.4,3942
48,48201,48201423201,2.7,2.5,2.8,3233
54,54025,54025950600,3.5,3.2,3.9,4844
53,53033,53033029102,2.5,2.4,2.7,4329
51,51510,51510201600,1.8,1.7,1.9,4893
51,51107,51107611801,1.2,1.2,1.3,5571
51,51085,51085321002,2.1,2.0,2.2,7520
48,48355,48355006100,3.8,3.6,4.1,3392
53,53017,53017950100,3.5,3.4,3.7,6499
51,51019,51019030504,3.1,2.9,3.3,3018
48,48439,48439122801,2.6,2.5,2.8,3709
51,51790,51790000500,3.1,2.8,3.4,2990
53,53077,53077000700,3.4,3.2,3.6,7072
48,48113,48113016522,3.2,3.0,3.4,3068
48,48195,48195950300,3.9,3.7,4.2,3839
51,51540,51540000402,2.3,2.1,2.5,3983
51,51009,51009010502,3.4,3.1,3.7,823
54,54055,54055002300,3.7,3.4,4.0,4929
48,48453,48453001842,2.4,2.3,2.5,7535
48,48381,48381021604,2.6,2.4,2.9,4468
48,48433,48433950300,4.0,3.7,4.4,1490
48,48315,48315950200,4.3,4.1,4.5,2957
48,48471,48471790800,1.9,1.8,2.1,5944
48,48303,48303001903,3.0,2.8,3.3,5508
48,48439,48439113803,2.1,2.0,2.3,5632
54,54019,54019021100,3.7,3.5,3.9,2955
48,48201,48201530700,4.1,3.9,4.2,5606
48,48237,48237950300,3.9,3.5,4.2,3334
48,48201,48201252900,2.8,2.6,3.0,7768
53,53073,53073010301,2.7,2.6,2.9,6792
49,49049,49049010406,2.1,2.0,2.2,1999
48,48289,48289950300,4.3,4.1,4.6,4695
48,48167,48167720400,1.9,1.8,2.1,5923
51,51510,51510200102,2.0,1.9,2.1,4429
